anime_id,name,score,type,episodes,popularity,members,favorites,Action,Adventure,Comedy,Demons,Drama,Ecchi,Fantasy,Hentai,Historical,Horror,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Romance,School,Sci-Fi,Seinen,Shoujo,Shounen,Slice of Life,Space,Sports,Super Power,Supernatural
173,Tactics,7.23,TV,25.0,2670,36569,184,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
174,Tenjou Tenge,6.93,TV,24.0,934,158482,647,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
175,Tokyo Underground,6.63,TV,26.0,3254,25243,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
176,Triangle Heart: Sweet Songs Forever,6.19,OVA,4.0,5991,6030,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,Tsubasa Chronicle,7.55,TV,26.0,759,195978,2284,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
178,Ultra Maniac,7.18,TV,26.0,3103,27718,141,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
179,Ultra Maniac OVA,6.69,OVA,1.0,6509,4941,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
180,Vandread,7.21,TV,13.0,1771,73554,436,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
181,Vandread: The Second Stage,7.42,TV,13.0,2326,47649,117,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
182,Tenkuu no Escaflowne,7.7,TV,26.0,1157,127239,2086,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183,Whistle!,7.39,TV,39.0,4545,12063,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
184,Xenosaga The Animation,6.37,TV,12.0,3838,17824,46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
185,Initial D First Stage,8.29,TV,26.0,638,229315,6949,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
186,Initial D Second Stage,8.12,TV,13.0,1095,134642,691,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
187,Initial D Third Stage,7.89,Movie,1.0,1270,113842,469,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
188,Gosenzo San'e,6.11,OVA,4.0,8469,2308,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
189,Love Hina,7.14,TV,24.0,645,225891,1584,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
190,Love Hina Again,7.25,OVA,3.0,1715,76962,95,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
191,Love Hina Christmas Special: Silent Eve,7.34,Special,1.0,2177,53291,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,7.21,Special,1.0,2307,48221,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
193,Maburaho,6.8,TV,24.0,1583,85634,259,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
194,Macross Zero,7.55,OVA,5.0,2809,33232,125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
195,Onegai☆Teacher,7.17,TV,12.0,1008,147889,926,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
196,Onegai☆Twins,6.88,TV,12.0,1699,77733,192,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
197,Rizelmine,6.55,TV,24.0,3495,21968,51,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
198,Speed Grapher,7.35,TV,24.0,1458,95801,602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
199,Sen to Chihiro no Kamikakushi,8.83,Movie,1.0,41,1245727,25610,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,Tenshi na Konamaiki,7.48,TV,50.0,3426,22832,133,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
201,Video Girl Ai,7.21,OVA,6.0,3409,23075,107,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202,Wolf's Rain,7.82,TV,26.0,528,271685,5716,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
203,Words Worth,6.75,OVA,5.0,5518,7447,38,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Yumeria,6.11,TV,12.0,3283,24902,35,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
205,Samurai Champloo,8.5,TV,26.0,86,892196,29414,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
206,Lodoss-tou Senki: Eiyuu Kishi Den,7.16,TV,27.0,3255,25344,117,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,Lodoss-tou Senki,7.4,OVA,13.0,2236,51172,487,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
208,R.O.D: Read or Die,7.67,OVA,3.0,2075,56984,317,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
209,R.O.D: The TV,7.55,TV,26.0,1971,61604,423,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
210,Ranma ½,7.76,TV,161.0,767,194975,3665,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
211,Pure Mail,6.26,OVA,2.0,7731,3114,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Project A-Ko,6.86,Movie,1.0,4227,14403,104,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
213,Pia Carrot e Youkoso!!,6.02,OVA,3.0,7767,3074,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,Pia Carrot e Youkoso!! 2,6.15,OVA,3.0,8715,2097,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215,Pia Carrot e Youkoso!! 2 DX,6.31,OVA,6.0,8682,2109,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,5.94,Movie,1.0,8347,2450,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
217,Shin Angel,6.28,OVA,5.0,8362,2432,13,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218,Kidou Senkan Nadesico,7.52,TV,26.0,2424,43756,420,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0
219,Kidou Senkan Nadesico: The Prince of Darkness,6.77,Movie,1.0,4347,13414,33,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
220,Kuro no Danshou,5.76,OVA,4.0,8552,2254,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Mezzo Forte,6.65,OVA,2.0,3299,24730,93,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222,Mezzo DSA,6.68,TV,13.0,3924,17246,33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
223,Dragon Ball,8.0,TV,153.0,120,735546,13454,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
225,Dragon Ball GT,6.48,TV,64.0,262,472177,1878,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
226,Elfen Lied,7.56,TV,13.0,49,1187921,23830,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
227,FLCL,8.03,OVA,6.0,171,610114,23432,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
228,Jigoku Shoujo,7.65,TV,26.0,490,286869,3283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
229,Ninin ga Shinobuden,6.92,TV,12.0,2957,30291,142,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
230,Air Master,7.02,TV,27.0,2829,32762,155,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
231,Asagiri no Miko,6.18,TV,26.0,5793,6599,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
232,Cardcaptor Sakura,8.16,TV,70.0,405,338021,12901,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
233,Daa! Daa! Daa!,7.65,TV,78.0,3651,20155,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
234,Dan Doh!!,6.69,TV,26.0,7451,3514,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
235,Detective Conan,8.16,TV,1067.0,580,252940,11827,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
236,E's Otherwise,6.64,TV,26.0,4193,14745,29,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
237,Koukyoushihen Eureka Seven,8.09,TV,50.0,351,379048,9241,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
238,Rekka no Honoo,7.36,TV,42.0,2139,54580,273,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
239,Gankutsuou,8.17,TV,24.0,767,193810,3521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
240,Genshiken,7.66,TV,12.0,976,150618,1330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
241,Girls Bravo: First Season,6.45,TV,11.0,1194,123337,329,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
242,Gokusen,7.42,TV,13.0,2742,34951,210,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
243,Gravitation,7.02,TV,13.0,1391,100585,1322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
244,Agatha Christie no Meitantei Poirot to Marple,6.88,TV,39.0,5915,6279,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245,Great Teacher Onizuka,8.7,TV,43.0,184,589324,20870,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
246,Groove Adventure Rave,7.27,TV,51.0,1600,84354,381,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
247,Harukanaru Toki no Naka de: Hachiyou Shou,7.05,TV,26.0,3581,20801,123,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
248,Ichigo 100%,6.68,TV,12.0,1440,96555,262,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
249,InuYasha,7.85,TV,167.0,187,588434,17186,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
250,Konjiki no Gash Bell!!,7.55,TV,150.0,1417,97615,1143,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
251,Kyou kara Maou!,7.7,TV,78.0,1513,91225,1475,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
252,Madlax,7.07,TV,26.0,2720,35303,149,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
253,Jungle wa Itsumo Hare nochi Guu,7.84,TV,26.0,2987,29653,397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
254,Jungle wa Itsumo Hare nochi Guu Deluxe,7.83,OVA,6.0,4696,11181,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
255,Jungle wa Itsumo Hare nochi Guu Final,7.65,OVA,7.0,5078,9171,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
256,Hoshi no Koe,7.22,OVA,1.0,1122,130748,551,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
257,Ikkitousen,6.45,TV,13.0,1118,131435,439,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
258,Hitsuji no Uta,6.23,OVA,4.0,4165,14923,38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Happy☆Lesson,6.64,OVA,5.0,4844,10264,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
260,Happy☆Lesson (TV),6.67,TV,13.0,3355,23699,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
261,Happy☆Lesson: Advance,6.84,TV,13.0,4410,13015,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
262,Happy☆Lesson: The Final,6.83,OVA,3.0,5270,8369,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
263,Hajime no Ippo,8.75,TV,75.0,345,383603,15543,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
264,Hajime no Ippo: Champion Road,8.29,Special,1.0,1418,97346,220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
265,Hajime no Ippo: Mashiba vs. Kimura,8.23,OVA,1.0,1702,78073,155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
266,Gunparade March: Arata Naru Kougunka,6.8,TV,12.0,4264,14072,26,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0
267,Gungrave,7.87,TV,26.0,963,154185,2294,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
268,Golden Boy,8.03,OVA,6.0,579,251683,3784,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Bleach,7.8,TV,366.0,33,1286382,54386,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
270,Hellsing,7.5,TV,13.0,205,549632,5798,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
271,Gad Guard,6.7,TV,26.0,4549,11943,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
272,Noir,7.31,TV,26.0,1475,94112,823,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
273,Mahoutsukai ni Taisetsu na Koto,6.75,TV,12.0,3479,22151,38,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
274,Kiddy Grade,7.22,TV,24.0,2531,40312,279,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
275,Love♥Love?,5.91,TV,9.0,3713,19439,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
276,Mahoromatic: Automatic Maiden,7.18,TV,12.0,2174,53422,198,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
277,Mahoromatic: Motto Utsukushii Mono,7.17,TV,14.0,3042,28695,44,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
278,Viewtiful Joe,6.75,TV,51.0,5009,9492,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.15,TV,13.0,2944,30547,114,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
280,Animal Yokochou,6.83,TV,51.0,8571,2213,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281,Akane Maniax,5.74,OVA,3.0,3933,17094,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282,Angel Heart,7.3,TV,50.0,4203,14584,72,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
283,Akage no Anne,7.7,TV,50.0,3492,22024,506,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
284,Area 88 (TV),7.03,TV,12.0,4622,11646,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
285,Argento Soma,6.8,TV,25.0,3511,21754,71,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
286,B'T X,7.05,TV,25.0,5003,9512,49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
287,Grappler Baki (TV),7.44,TV,24.0,1744,74715,508,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
288,Bakuten Shoot Beyblade,6.73,TV,51.0,1565,87412,358,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
289,Comic Party,6.59,TV,13.0,3950,16900,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Seikai no Monshou,7.69,TV,13.0,2463,42853,423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
291,D.C.S.S: Da Capo Second Season,7.01,TV,26.0,2954,30295,37,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
292,Dear Boys,6.85,TV,26.0,3745,18906,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
293,Di Gi Charat,6.73,TV,16.0,3895,17527,108,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
294,Divergence Eve,5.93,TV,13.0,4777,10680,7,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
295,Divergence Eve 2: Misaki Chronicles,6.3,TV,13.0,5883,6386,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
296,Dragon Drive,6.73,TV,38.0,3651,20176,52,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
297,Grenadier: Hohoemi no Senshi,6.72,TV,12.0,2269,49526,69,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
298,.hack//Tasogare no Udewa Densetsu,6.6,TV,12.0,1987,60523,166,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
299,.hack//Liminality,6.61,OVA,4.0,2958,30405,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
300,3x3 Eyes,6.77,OVA,4.0,3414,22835,103,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
301,Cinderella Boy,6.32,TV,13.0,6128,5726,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
302,Mirai Shounen Conan,8.09,TV,26.0,2707,35832,450,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,6.92,TV,48.0,3652,20009,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,Aa! Megami-sama! Movie,7.57,Movie,1.0,2618,37975,108,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
305,Abashiri Ikka,5.39,OVA,4.0,7318,3665,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
306,Abenobashi Mahou☆Shoutengai,7.26,TV,13.0,1782,72414,326,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
307,Kerokko Demetan,6.01,TV,39.0,10534,965,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Zettai Shounen,6.94,TV,26.0,3946,16887,59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
309,Akahori Gedou Hour Rabuge,6.16,TV,13.0,6564,4838,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310,"Chiisana Obake: Acchi, Kocchi, Socchi",5.98,TV,50.0,9434,1582,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311,Ace wo Nerae!,7.02,TV,26.0,5100,9056,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
312,Ace wo Nerae!: Final Stage,6.52,OVA,12.0,9544,1503,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
313,Ace wo Nerae! (1979),6.83,Movie,1.0,7835,2981,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
314,Ace wo Nerae! 2,6.87,OVA,13.0,8812,2001,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
315,Xiao Qian,6.5,Movie,1.0,8102,2669,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
316,Nageki no Kenkou Yuuryouji,6.19,OVA,3.0,6737,4520,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Final Fantasy VII: Advent Children,7.76,Movie,1.0,782,191069,1202,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
318,Hand Maid May,6.73,TV,10.0,3240,25549,33,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
319,Happy World!,6.02,OVA,3.0,6218,5528,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
320,A Kite,6.56,OVA,2.0,2294,48597,214,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Najica Dengeki Sakusen,6.0,TV,12.0,4443,12788,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
322,Paradise Kiss,7.83,TV,12.0,983,150951,2842,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
323,Mousou Dairinin,7.68,TV,13.0,489,288459,4214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
324,Kidou Keisatsu Patlabor: On Television,7.69,TV,47.0,3054,28592,361,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
